time,temperature_2m,relative_humidity_2m,shortwave_radiation,wind_speed_10m,precipitation,cloud_cover
2023-01-18 14:00:00,16.6,40,556.0,9.9,0.0,0
2023-01-18 15:00:00,16.5,40,429.0,9.8,0.0,0
2023-01-18 16:00:00,15.9,43,261.0,9.0,0.0,0
2023-01-18 17:00:00,13.1,54,89.0,6.7,0.0,0
2023-01-18 18:00:00,11.6,57,2.0,7.4,0.0,1
2023-01-18 19:00:00,10.2,63,0.0,7.8,0.0,0
2023-01-18 20:00:00,8.7,71,0.0,9.6,0.0,0
2023-01-18 21:00:00,8.0,73,0.0,8.5,0.0,0
2023-01-18 22:00:00,6.9,77,0.0,10.6,0.0,8
2023-01-18 23:00:00,7.8,70,0.0,7.9,0.0,1
2023-01-19 00:00:00,6.7,75,0.0,7.4,0.0,67
2023-01-19 01:00:00,7.0,73,0.0,7.7,0.0,78
2023-01-19 02:00:00,7.0,72,0.0,7.1,0.0,31
2023-01-19 03:00:00,6.4,75,0.0,7.6,0.0,92
2023-01-19 04:00:00,7.8,69,0.0,9.2,0.0,85
2023-01-19 05:00:00,8.3,71,0.0,5.6,0.0,100
2023-01-19 06:00:00,8.2,73,0.0,6.8,0.0,100
2023-01-19 07:00:00,8.2,75,1.0,6.9,0.3,86
2023-01-19 08:00:00,9.1,78,75.0,8.3,0.0,7
2023-01-19 09:00:00,11.7,70,243.0,7.3,0.0,12
2023-01-19 10:00:00,14.0,61,406.0,5.1,0.0,14
2023-01-19 11:00:00,15.9,52,523.0,4.7,0.0,40
2023-01-19 12:00:00,16.9,48,525.0,3.4,0.0,2
2023-01-19 13:00:00,17.9,44,612.0,3.2,0.0,1
2023-01-19 14:00:00,18.4,42,541.0,4.3,0.0,0
2023-01-19 15:00:00,18.3,43,396.0,6.0,0.0,75
2023-01-19 16:00:00,17.6,44,248.0,6.3,0.0,69
2023-01-19 17:00:00,15.1,61,81.0,8.1,0.0,51
2023-01-19 18:00:00,14.2,63,2.0,7.1,0.0,100
2023-01-19 19:00:00,12.8,71,0.0,10.1,0.0,100
2023-01-19 20:00:00,13.2,68,0.0,7.7,0.0,82
2023-01-19 21:00:00,12.7,68,0.0,7.5,0.0,100
2023-01-19 22:00:00,12.9,67,0.0,10.3,0.0,100
2023-01-19 23:00:00,13.1,67,0.0,15.5,0.0,100
2023-01-20 00:00:00,12.1,70,0.0,14.9,0.0,100
2023-01-20 01:00:00,12.0,75,0.0,14.8,0.0,100
2023-01-20 02:00:00,12.0,76,0.0,12.2,0.0,100
2023-01-20 03:00:00,11.6,80,0.0,10.9,0.0,98
2023-01-20 04:00:00,10.6,86,0.0,7.6,0.0,100
2023-01-20 05:00:00,10.9,87,0.0,10.0,0.0,85
2023-01-20 06:00:00,9.9,91,0.0,8.0,0.0,97
2023-01-20 07:00:00,9.7,91,1.0,6.5,0.0,0
2023-01-20 08:00:00,11.1,85,81.0,8.3,0.0,0
2023-01-20 09:00:00,13.3,75,248.0,7.8,0.0,0
2023-01-20 10:00:00,15.4,67,424.0,5.4,0.0,18
2023-01-20 11:00:00,17.3,61,505.0,6.1,0.0,12
2023-01-20 12:00:00,18.5,57,571.0,9.5,0.0,36
2023-01-20 13:00:00,19.2,50,559.0,12.6,0.0,49
2023-01-20 14:00:00,19.5,46,488.0,13.3,0.0,21
2023-01-20 15:00:00,19.7,45,422.0,12.7,0.0,13
2023-01-20 16:00:00,19.0,45,259.0,12.4,0.0,20
2023-01-20 17:00:00,17.7,52,85.0,11.9,0.0,30
2023-01-20 18:00:00,15.9,58,3.0,14.8,0.0,9
2023-01-20 19:00:00,14.3,64,0.0,12.8,0.0,3
2023-01-20 20:00:00,13.3,70,0.0,11.3,0.0,4
2023-01-20 21:00:00,12.3,77,0.0,10.6,0.0,4
2023-01-20 22:00:00,11.5,84,0.0,9.2,0.0,0
2023-01-20 23:00:00,10.7,90,0.0,7.8,0.0,0
2023-01-21 00:00:00,10.3,92,0.0,7.5,0.0,0
2023-01-21 01:00:00,10.1,91,0.0,7.9,0.0,0
2023-01-21 02:00:00,9.4,91,0.0,7.0,0.0,0
2023-01-21 03:00:00,8.8,91,0.0,6.5,0.0,0
2023-01-21 04:00:00,8.5,91,0.0,6.4,0.0,0
2023-01-21 05:00:00,8.4,95,0.0,6.0,0.0,0
2023-01-21 06:00:00,7.5,96,0.0,6.8,0.0,0
2023-01-21 07:00:00,7.0,97,2.0,8.2,0.0,0
2023-01-21 08:00:00,9.7,90,81.0,5.5,0.0,0
2023-01-21 09:00:00,12.3,82,248.0,3.1,0.0,0
2023-01-21 10:00:00,15.1,73,416.0,2.5,0.0,0
2023-01-21 11:00:00,17.5,64,544.0,2.2,0.0,0
2023-01-21 12:00:00,19.1,58,614.0,0.8,0.0,0
2023-01-21 13:00:00,20.0,53,618.0,1.5,0.0,0
2023-01-21 14:00:00,20.5,50,554.0,1.3,0.0,0
2023-01-21 15:00:00,20.5,49,430.0,2.2,0.0,0
2023-01-21 16:00:00,20.1,50,265.0,3.9,0.0,0
2023-01-21 17:00:00,17.4,69,94.0,6.7,0.0,0
2023-01-21 18:00:00,14.5,82,3.0,8.7,0.0,0
2023-01-21 19:00:00,13.6,86,0.0,7.1,0.0,0
2023-01-21 20:00:00,12.6,87,0.0,8.7,0.0,0
2023-01-21 21:00:00,12.6,86,0.0,7.5,0.0,0
2023-01-21 22:00:00,11.9,87,0.0,7.6,0.0,0
2023-01-21 23:00:00,11.0,90,0.0,7.7,0.0,0
2023-01-22 00:00:00,10.4,91,0.0,7.2,0.0,0
2023-01-22 01:00:00,10.3,91,0.0,7.9,0.0,0
2023-01-22 02:00:00,10.3,89,0.0,10.4,0.0,0
2023-01-22 03:00:00,10.3,85,0.0,10.6,0.0,0
2023-01-22 04:00:00,9.0,89,0.0,8.9,0.0,0
2023-01-22 05:00:00,8.8,91,0.0,7.6,0.0,0
2023-01-22 06:00:00,8.5,93,0.0,7.9,0.0,13
2023-01-22 07:00:00,8.1,95,2.0,7.3,0.0,46
2023-01-22 08:00:00,11.0,88,75.0,5.9,0.0,97
2023-01-22 09:00:00,13.7,80,213.0,5.6,0.0,59
2023-01-22 10:00:00,16.6,71,382.0,6.8,0.0,0
2023-01-22 11:00:00,19.2,60,548.0,8.7,0.0,0
2023-01-22 12:00:00,20.8,47,620.0,9.4,0.0,9
2023-01-22 13:00:00,21.5,39,586.0,8.1,0.0,21
2023-01-22 14:00:00,21.7,37,505.0,10.2,0.0,15
2023-01-22 15:00:00,21.5,36,418.0,10.2,0.0,17
2023-01-22 16:00:00,20.8,39,253.0,9.3,0.0,22
2023-01-22 17:00:00,17.4,58,90.0,8.0,0.0,17
2023-01-22 18:00:00,15.4,63,3.0,9.2,0.0,14
2023-01-22 19:00:00,14.1,70,0.0,9.8,0.0,4
2023-01-22 20:00:00,13.5,72,0.0,9.1,0.0,4
2023-01-22 21:00:00,12.5,74,0.0,9.5,0.0,17
2023-01-22 22:00:00,11.8,78,0.0,9.6,0.0,91
2023-01-22 23:00:00,12.4,75,0.0,5.9,0.0,47
2023-01-23 00:00:00,12.5,71,0.0,7.1,0.0,1
2023-01-23 01:00:00,12.0,69,0.0,7.5,0.0,1
2023-01-23 02:00:00,12.0,67,0.0,8.3,0.0,6
2023-01-23 03:00:00,10.5,72,0.0,7.8,0.0,6
2023-01-23 04:00:00,9.8,75,0.0,7.6,0.0,16
2023-01-23 05:00:00,8.4,89,0.0,10.0,0.0,18
2023-01-23 06:00:00,8.8,88,0.0,8.4,0.0,7
2023-01-23 07:00:00,8.6,89,2.0,8.2,0.0,5
2023-01-23 08:00:00,11.3,78,83.0,7.4,0.0,3
2023-01-23 09:00:00,14.2,69,251.0,4.8,0.0,1
2023-01-23 10:00:00,17.1,60,419.0,5.2,0.0,0
2023-01-23 11:00:00,19.7,50,549.0,6.2,0.0,0
2023-01-23 12:00:00,21.4,42,622.0,6.9,0.0,0
2023-01-23 13:00:00,22.4,37,626.0,7.0,0.0,0
2023-01-23 14:00:00,22.8,35,563.0,6.5,0.0,48
2023-01-23 15:00:00,22.7,36,430.0,7.0,0.0,97
2023-01-23 16:00:00,21.7,42,238.0,6.0,0.0,100
2023-01-23 17:00:00,21.4,46,85.0,3.3,0.0,28
2023-01-23 18:00:00,20.4,50,4.0,3.8,0.0,51
2023-01-23 19:00:00,16.8,66,0.0,5.6,0.0,35
2023-01-23 20:00:00,15.7,72,0.0,5.4,0.0,16
2023-01-23 21:00:00,14.3,76,0.0,6.5,0.0,17
2023-01-23 22:00:00,13.6,78,0.0,6.2,0.0,58
2023-01-23 23:00:00,14.0,75,0.0,3.8,0.0,41
2023-01-24 00:00:00,13.9,75,0.0,5.0,0.0,52
2023-01-24 01:00:00,13.8,93,0.0,5.8,9.8,97
2023-01-24 02:00:00,15.2,83,0.0,5.0,0.2,100
2023-01-24 03:00:00,14.0,91,0.0,3.5,0.0,35
2023-01-24 04:00:00,13.2,93,0.0,6.1,0.0,17
2023-01-24 05:00:00,13.1,95,0.0,6.9,0.0,48
2023-01-24 06:00:00,13.2,95,0.0,7.2,0.2,53
2023-01-24 07:00:00,13.4,92,1.0,10.6,0.0,97
2023-01-24 08:00:00,14.7,90,74.0,12.5,0.0,28
2023-01-24 09:00:00,17.0,87,239.0,12.5,0.0,25
2023-01-24 10:00:00,19.2,78,383.0,18.8,0.0,50
2023-01-24 11:00:00,20.7,68,466.0,22.8,0.0,99
2023-01-24 12:00:00,19.9,71,420.0,23.2,0.1,90
2023-01-24 13:00:00,20.8,68,368.0,20.1,0.0,55
2023-01-24 14:00:00,21.2,65,308.0,17.9,0.0,94
2023-01-24 15:00:00,20.9,67,278.0,18.0,0.2,74
2023-01-24 16:00:00,20.4,71,173.0,14.5,0.3,91
2023-01-24 17:00:00,18.7,75,63.0,10.8,0.0,53
2023-01-24 18:00:00,18.5,76,2.0,11.6,0.1,100
2023-01-24 19:00:00,17.9,81,0.0,11.6,0.1,100
2023-01-24 20:00:00,17.5,82,0.0,8.4,0.3,100
2023-01-24 21:00:00,17.0,86,0.0,8.7,0.0,100
2023-01-24 22:00:00,15.9,90,0.0,12.5,0.0,100
2023-01-24 23:00:00,15.7,91,0.0,13.0,0.0,15
2023-01-25 00:00:00,15.2,93,0.0,11.5,0.0,53
2023-01-25 01:00:00,15.3,93,0.0,8.8,0.1,40
2023-01-25 02:00:00,13.9,96,0.0,7.3,0.1,57
2023-01-25 03:00:00,14.1,96,0.0,5.4,0.2,33
2023-01-25 04:00:00,13.4,97,0.0,5.8,0.1,36
2023-01-25 05:00:00,13.2,95,0.0,2.2,0.1,100
2023-01-25 06:00:00,12.1,98,0.0,4.5,0.0,15
2023-01-25 07:00:00,11.9,100,2.0,5.0,0.0,100
2023-01-25 08:00:00,13.6,98,74.0,4.0,0.0,23
2023-01-25 09:00:00,16.1,87,188.0,1.8,0.1,34
2023-01-25 10:00:00,17.8,81,334.0,2.5,0.0,73
2023-01-25 11:00:00,18.7,77,357.0,1.1,0.0,85
2023-01-25 12:00:00,19.8,71,444.0,3.3,0.1,43
2023-01-25 13:00:00,20.6,67,442.0,4.0,0.1,46
2023-01-25 14:00:00,21.0,64,450.0,5.6,0.1,17
2023-01-25 15:00:00,21.1,63,366.0,7.1,0.0,20
2023-01-25 16:00:00,20.5,64,245.0,9.8,0.0,23
2023-01-25 17:00:00,18.4,73,92.0,7.5,0.0,10
2023-01-25 18:00:00,17.7,78,2.0,8.2,0.0,27
2023-01-25 19:00:00,17.0,81,0.0,8.2,0.0,20
2023-01-25 20:00:00,15.9,86,0.0,6.3,0.0,42
2023-01-25 21:00:00,15.9,84,0.0,7.1,0.0,100
2023-01-25 22:00:00,16.2,80,0.0,9.0,0.0,100
2023-01-25 23:00:00,15.8,81,0.0,9.7,0.0,100
2023-01-26 00:00:00,15.5,86,0.0,10.1,0.0,87
2023-01-26 01:00:00,15.1,87,0.0,10.4,0.0,52
2023-01-26 02:00:00,14.0,87,0.0,10.4,0.0,14
2023-01-26 03:00:00,12.7,90,0.0,10.7,0.0,5
2023-01-26 04:00:00,11.7,92,0.0,10.0,0.0,14
2023-01-26 05:00:00,12.1,83,0.0,9.8,0.0,9
2023-01-26 06:00:00,12.0,84,0.0,10.0,0.0,26
2023-01-26 07:00:00,11.6,91,2.0,11.3,0.0,100
2023-01-26 08:00:00,12.8,95,56.0,12.5,0.0,100
2023-01-26 09:00:00,13.6,92,119.0,14.8,0.0,100
2023-01-26 10:00:00,15.6,79,319.0,13.5,0.0,13
2023-01-26 11:00:00,17.0,70,537.0,14.3,0.0,3
2023-01-26 12:00:00,18.2,61,632.0,15.0,0.0,2
2023-01-26 13:00:00,18.8,57,643.0,14.8,0.0,0
2023-01-26 14:00:00,19.0,55,581.0,15.6,0.0,0
2023-01-26 15:00:00,18.8,52,458.0,16.4,0.0,0
2023-01-26 16:00:00,18.1,52,289.0,16.4,0.0,0
2023-01-26 17:00:00,15.9,68,110.0,13.2,0.0,0
2023-01-26 18:00:00,14.1,75,5.0,12.0,0.0,0
2023-01-26 19:00:00,13.2,77,0.0,12.5,0.0,0
2023-01-26 20:00:00,12.4,79,0.0,12.6,0.0,0
2023-01-26 21:00:00,11.6,79,0.0,13.0,0.0,0
2023-01-26 22:00:00,10.8,77,0.0,13.4,0.0,0
2023-01-26 23:00:00,9.9,76,0.0,12.4,0.0,0
2023-01-27 00:00:00,9.3,76,0.0,13.5,0.0,0
2023-01-27 01:00:00,8.8,76,0.0,14.5,0.0,0
2023-01-27 02:00:00,8.3,79,0.0,14.0,0.0,0
2023-01-27 03:00:00,7.9,83,0.0,14.0,0.0,0
2023-01-27 04:00:00,7.6,86,0.0,14.4,0.0,0
2023-01-27 05:00:00,7.8,91,0.0,14.0,0.0,0
2023-01-27 06:00:00,7.6,92,0.0,12.9,0.0,0
2023-01-27 07:00:00,7.5,91,2.0,13.7,0.0,0
2023-01-27 08:00:00,9.1,81,92.0,15.9,0.0,0
2023-01-27 09:00:00,11.5,68,273.0,15.2,0.0,0
2023-01-27 10:00:00,13.8,57,452.0,15.6,0.0,0
2023-01-27 11:00:00,15.8,52,587.0,16.5,0.0,0
2023-01-27 12:00:00,17.3,49,662.0,16.9,0.0,0
2023-01-27 13:00:00,18.2,48,668.0,17.3,0.0,0
2023-01-27 14:00:00,18.6,46,602.0,17.4,0.0,0
2023-01-27 15:00:00,18.4,47,475.0,17.4,0.0,0
2023-01-27 16:00:00,17.8,49,301.0,16.9,0.0,0
2023-01-27 17:00:00,16.1,57,116.0,12.7,0.0,0
2023-01-27 18:00:00,14.0,64,6.0,11.9,0.0,0
2023-01-27 19:00:00,12.7,67,0.0,12.2,0.0,0
2023-01-27 20:00:00,11.9,69,0.0,13.2,0.0,0
2023-01-27 21:00:00,11.2,69,0.0,14.0,0.0,0
2023-01-27 22:00:00,10.5,69,0.0,14.2,0.0,0
2023-01-27 23:00:00,9.7,71,0.0,12.6,0.0,0
2023-01-28 00:00:00,9.0,72,0.0,13.3,0.0,0
2023-01-28 01:00:00,8.5,73,0.0,13.4,0.0,0
2023-01-28 02:00:00,8.0,74,0.0,11.8,0.0,0
2023-01-28 03:00:00,7.5,75,0.0,13.6,0.0,0
2023-01-28 04:00:00,7.1,75,0.0,14.2,0.0,0
2023-01-28 05:00:00,7.2,78,0.0,12.4,0.0,0
2023-01-28 06:00:00,6.6,79,0.0,13.3,0.0,0
2023-01-28 07:00:00,6.5,79,2.0,14.8,0.0,0
2023-01-28 08:00:00,8.4,73,95.0,15.3,0.0,0
2023-01-28 09:00:00,11.6,66,279.0,12.1,0.0,0
2023-01-28 10:00:00,14.8,58,458.0,12.3,0.0,0
2023-01-28 11:00:00,17.4,53,593.0,12.7,0.0,0
2023-01-28 12:00:00,19.1,50,666.0,13.0,0.0,0
2023-01-28 13:00:00,20.2,48,669.0,12.7,0.0,0
2023-01-28 14:00:00,20.7,46,604.0,11.0,0.0,0
2023-01-28 15:00:00,20.5,48,474.0,11.7,0.0,0
2023-01-28 16:00:00,19.8,51,300.0,11.4,0.0,0
2023-01-28 17:00:00,17.3,61,116.0,7.7,0.0,0
2023-01-28 18:00:00,14.1,75,7.0,9.2,0.0,0
2023-01-28 19:00:00,12.6,81,0.0,10.0,0.0,0
2023-01-28 20:00:00,11.4,84,0.0,9.4,0.0,0
2023-01-28 21:00:00,11.0,83,0.0,8.4,0.0,0
2023-01-28 22:00:00,10.0,86,0.0,7.6,0.0,9
2023-01-28 23:00:00,12.1,75,0.0,4.5,0.0,75
2023-01-29 00:00:00,13.8,68,0.0,3.2,0.0,52
2023-01-29 01:00:00,13.1,71,0.0,5.1,0.0,99
2023-01-29 02:00:00,10.1,85,0.0,5.7,0.0,98
2023-01-29 03:00:00,9.4,89,0.0,7.0,0.0,100
2023-01-29 04:00:00,8.9,93,0.0,7.9,0.0,99
2023-01-29 05:00:00,8.3,97,0.0,7.6,0.0,100
2023-01-29 06:00:00,10.4,90,0.0,8.3,0.0,100
2023-01-29 07:00:00,10.9,88,2.0,7.4,0.0,100
2023-01-29 08:00:00,12.4,81,30.0,13.4,0.0,100
2023-01-29 09:00:00,13.9,77,83.0,14.3,0.0,100
2023-01-29 10:00:00,14.3,77,87.0,9.0,0.0,100
2023-01-29 11:00:00,14.8,78,137.0,9.7,0.4,100
2023-01-29 12:00:00,14.9,82,185.0,8.3,0.2,100
2023-01-29 13:00:00,15.0,80,169.0,10.0,0.0,100
2023-01-29 14:00:00,16.0,76,251.0,8.3,0.2,100
2023-01-29 15:00:00,16.4,76,278.0,15.2,0.7,100
2023-01-29 16:00:00,16.1,75,160.0,10.1,0.0,100
2023-01-29 17:00:00,14.2,88,71.0,6.0,0.1,100
2023-01-29 18:00:00,13.5,91,4.0,9.0,2.5,81
2023-01-29 19:00:00,13.0,91,0.0,11.4,0.0,83
2023-01-29 20:00:00,11.7,95,0.0,8.7,0.0,100
2023-01-29 21:00:00,12.9,91,0.0,10.9,0.1,90
2023-01-29 22:00:00,12.2,92,0.0,14.1,0.0,100
2023-01-29 23:00:00,12.1,92,0.0,12.0,0.0,100
2023-01-30 00:00:00,12.2,93,0.0,5.4,0.1,100
2023-01-30 01:00:00,11.6,95,0.0,5.6,0.6,100
2023-01-30 02:00:00,12.2,89,0.0,1.1,4.1,100
2023-01-30 03:00:00,12.2,91,0.0,16.6,2.8,96
2023-01-30 04:00:00,12.0,93,0.0,5.7,0.2,100
2023-01-30 05:00:00,12.1,86,0.0,22.3,1.5,100
2023-01-30 06:00:00,12.5,88,0.0,5.4,0.3,100
2023-01-30 07:00:00,12.3,90,1.0,6.1,0.0,100
2023-01-30 08:00:00,13.0,86,23.0,10.4,0.1,100
2023-01-30 09:00:00,13.3,89,65.0,12.0,0.4,100
2023-01-30 10:00:00,13.7,86,71.0,13.3,0.1,100
2023-01-30 11:00:00,14.4,84,176.0,15.2,0.0,100
2023-01-30 12:00:00,15.1,79,237.0,13.4,0.0,100
2023-01-30 13:00:00,15.6,75,267.0,12.7,0.0,100
2023-01-30 14:00:00,15.5,74,227.0,10.8,0.0,100
2023-01-30 15:00:00,16.2,73,300.0,9.6,0.0,100
2023-01-30 16:00:00,15.9,74,176.0,9.4,0.0,100
2023-01-30 17:00:00,15.2,89,86.0,3.2,0.0,18
2023-01-30 18:00:00,13.2,90,7.0,4.4,0.0,9
2023-01-30 19:00:00,11.9,94,0.0,4.9,0.0,1
2023-01-30 20:00:00,11.8,93,0.0,4.3,0.0,1
2023-01-30 21:00:00,11.7,92,0.0,3.1,0.0,1
2023-01-30 22:00:00,12.6,90,0.0,3.5,0.0,0
2023-01-30 23:00:00,10.4,96,0.0,5.8,0.0,5
2023-01-31 00:00:00,10.4,97,0.0,5.9,0.0,23
2023-01-31 01:00:00,10.5,98,0.0,8.2,0.0,69
2023-01-31 02:00:00,10.6,98,0.0,9.1,0.0,93
2023-01-31 03:00:00,10.3,99,0.0,9.6,0.0,100
2023-01-31 04:00:00,9.7,100,0.0,9.7,0.0,100
2023-01-31 05:00:00,11.0,99,0.0,10.6,0.0,100
2023-01-31 06:00:00,11.0,99,0.0,12.1,0.0,100
2023-01-31 07:00:00,10.8,99,3.0,12.6,0.0,99
2023-01-31 08:00:00,11.7,97,80.0,13.6,0.0,100
2023-01-31 09:00:00,13.9,89,242.0,12.6,0.0,0
2023-01-31 10:00:00,16.5,80,436.0,14.3,0.0,0
2023-01-31 11:00:00,18.5,71,574.0,17.1,0.0,0
2023-01-31 12:00:00,19.6,65,648.0,19.4,0.0,0
2023-01-31 13:00:00,20.3,61,655.0,20.4,0.0,0
2023-01-31 14:00:00,20.5,59,593.0,20.7,0.0,0
2023-01-31 15:00:00,20.2,56,470.0,20.2,0.0,0
2023-01-31 16:00:00,19.4,57,302.0,18.2,0.0,0
2023-01-31 17:00:00,16.4,73,121.0,15.9,0.0,0
2023-01-31 18:00:00,14.8,78,8.0,15.5,0.0,0
2023-01-31 19:00:00,13.8,81,0.0,15.5,0.0,0
2023-01-31 20:00:00,13.1,85,0.0,16.1,0.0,0
2023-01-31 21:00:00,12.5,87,0.0,16.9,0.0,0
2023-01-31 22:00:00,12.0,88,0.0,16.6,0.0,0
2023-01-31 23:00:00,11.4,90,0.0,15.6,0.0,0
2023-02-01 00:00:00,10.9,91,0.0,15.6,0.0,0
2023-02-01 01:00:00,10.5,93,0.0,16.4,0.0,0
2023-02-01 02:00:00,10.2,93,0.0,17.0,0.0,0
2023-02-01 03:00:00,10.0,93,0.0,17.9,0.0,0
2023-02-01 04:00:00,9.8,93,0.0,17.9,0.0,0
2023-02-01 05:00:00,9.5,95,0.0,17.4,0.0,0
2023-02-01 06:00:00,9.5,94,0.0,16.2,0.0,0
2023-02-01 07:00:00,9.4,94,3.0,15.7,0.0,0
2023-02-01 08:00:00,10.8,90,98.0,16.8,0.0,0
2023-02-01 09:00:00,12.8,82,281.0,17.0,0.0,0
2023-02-01 10:00:00,14.9,74,461.0,17.3,0.0,0
2023-02-01 11:00:00,16.9,66,598.0,17.8,0.0,0
2023-02-01 12:00:00,18.4,59,674.0,18.2,0.0,0
2023-02-01 13:00:00,19.5,54,680.0,18.5,0.0,0
2023-02-01 14:00:00,19.9,52,616.0,19.7,0.0,0
2023-02-01 15:00:00,19.9,49,488.0,18.9,0.0,0
2023-02-01 16:00:00,19.3,52,315.0,15.8,0.0,0
2023-02-01 17:00:00,17.0,63,128.0,10.1,0.0,0
2023-02-01 18:00:00,15.0,69,9.0,12.2,0.0,0
2023-02-01 19:00:00,14.0,72,0.0,13.2,0.0,0
2023-02-01 20:00:00,13.4,71,0.0,14.7,0.0,0
2023-02-01 21:00:00,13.2,69,0.0,16.3,0.0,0
2023-02-01 22:00:00,12.8,69,0.0,16.2,0.0,0
2023-02-01 23:00:00,12.2,71,0.0,15.3,0.0,0
2023-02-02 00:00:00,11.6,73,0.0,15.3,0.0,0
2023-02-02 01:00:00,11.0,74,0.0,14.6,0.0,0
2023-02-02 02:00:00,10.7,74,0.0,15.8,0.0,0
2023-02-02 03:00:00,10.4,73,0.0,15.8,0.0,0
2023-02-02 04:00:00,10.0,72,0.0,16.6,0.0,0
2023-02-02 05:00:00,9.7,78,0.0,16.3,0.0,0
2023-02-02 06:00:00,9.5,78,0.0,16.6,0.0,0
2023-02-02 07:00:00,9.4,78,3.0,16.6,0.0,0
2023-02-02 08:00:00,11.0,75,102.0,18.4,0.0,0
2023-02-02 09:00:00,13.5,70,288.0,17.1,0.0,0
2023-02-02 10:00:00,16.1,63,468.0,17.1,0.0,0
2023-02-02 11:00:00,18.3,56,604.0,18.0,0.0,0
2023-02-02 12:00:00,20.0,51,679.0,18.9,0.0,0
2023-02-02 13:00:00,21.0,49,684.0,19.4,0.0,0
2023-02-02 14:00:00,21.5,48,618.0,18.7,0.0,0
2023-02-02 15:00:00,21.5,50,490.0,17.6,0.0,0
2023-02-02 16:00:00,20.9,53,316.0,15.3,0.0,0
2023-02-02 17:00:00,18.9,56,129.0,12.9,0.0,0
2023-02-02 18:00:00,16.9,60,10.0,13.5,0.0,0
2023-02-02 19:00:00,16.1,59,0.0,14.5,0.0,0
2023-02-02 20:00:00,15.3,61,0.0,13.9,0.0,0
2023-02-02 21:00:00,14.4,65,0.0,12.4,0.0,0
2023-02-02 22:00:00,13.5,69,0.0,11.6,0.0,0
2023-02-02 23:00:00,12.7,73,0.0,11.8,0.0,0
2023-02-03 00:00:00,12.0,77,0.0,11.6,0.0,0
2023-02-03 01:00:00,11.4,80,0.0,11.6,0.0,0
2023-02-03 02:00:00,10.8,82,0.0,11.3,0.0,0
2023-02-03 03:00:00,10.4,82,0.0,11.4,0.0,0
2023-02-03 04:00:00,10.1,82,0.0,12.1,0.0,0
2023-02-03 05:00:00,9.9,84,0.0,11.6,0.0,0
2023-02-03 06:00:00,9.6,83,0.0,12.2,0.0,1
2023-02-03 07:00:00,9.6,82,4.0,14.2,0.0,0
2023-02-03 08:00:00,11.5,76,102.0,16.7,0.0,1
2023-02-03 09:00:00,14.3,72,286.0,14.4,0.0,0
2023-02-03 10:00:00,17.1,64,464.0,14.1,0.0,0
2023-02-03 11:00:00,19.5,57,600.0,14.4,0.0,0
2023-02-03 12:00:00,21.1,50,675.0,14.7,0.0,0
2023-02-03 13:00:00,22.0,46,681.0,14.4,0.0,0
2023-02-03 14:00:00,22.4,45,617.0,13.6,0.0,0
2023-02-03 15:00:00,22.2,47,491.0,12.7,0.0,0
2023-02-03 16:00:00,21.6,52,317.0,10.5,0.0,0
2023-02-03 17:00:00,18.5,65,130.0,6.8,0.0,0
2023-02-03 18:00:00,15.5,70,10.0,11.3,0.0,0
2023-02-03 19:00:00,15.0,70,0.0,10.0,0.0,0
2023-02-03 20:00:00,14.3,74,0.0,8.7,0.0,0
2023-02-03 21:00:00,14.0,72,0.0,8.5,0.0,0
2023-02-03 22:00:00,13.9,69,0.0,9.4,0.0,0
2023-02-03 23:00:00,13.5,69,0.0,10.0,0.0,0
2023-02-04 00:00:00,12.8,71,0.0,9.7,0.0,0
2023-02-04 01:00:00,12.2,73,0.0,10.4,0.0,0
2023-02-04 02:00:00,11.6,76,0.0,11.2,0.0,0
2023-02-04 03:00:00,11.1,77,0.0,11.5,0.0,0
2023-02-04 04:00:00,10.8,78,0.0,11.9,0.0,0
2023-02-04 05:00:00,10.5,82,0.0,12.7,0.0,0
2023-02-04 06:00:00,10.3,81,0.0,13.4,0.0,0
2023-02-04 07:00:00,10.4,80,4.0,14.4,0.0,0
2023-02-04 08:00:00,12.3,75,103.0,15.9,0.0,0
2023-02-04 09:00:00,15.0,70,286.0,14.0,0.0,0
2023-02-04 10:00:00,17.7,64,464.0,14.2,0.0,0
2023-02-04 11:00:00,20.0,58,599.0,15.7,0.0,0
2023-02-04 12:00:00,21.5,52,674.0,18.2,0.0,0
2023-02-04 13:00:00,22.3,50,680.0,18.7,0.0,0
2023-02-04 14:00:00,22.7,49,616.0,18.0,0.0,0
2023-02-04 15:00:00,22.7,48,490.0,17.3,0.0,0
2023-02-04 16:00:00,22.1,50,318.0,13.8,0.0,0
2023-02-04 17:00:00,19.7,59,132.0,9.0,0.0,0
2023-02-04 18:00:00,17.7,64,11.0,9.9,0.0,0
2023-02-04 19:00:00,16.6,68,0.0,10.8,0.0,0
2023-02-04 20:00:00,16.1,66,0.0,13.0,0.0,0
2023-02-04 21:00:00,15.9,62,0.0,13.7,0.0,0
2023-02-04 22:00:00,15.4,63,0.0,13.4,0.0,0
2023-02-04 23:00:00,14.5,67,0.0,12.7,0.0,0
2023-02-05 00:00:00,13.6,71,0.0,11.2,0.0,0
2023-02-05 01:00:00,12.7,75,0.0,9.9,0.0,0
2023-02-05 02:00:00,12.3,76,0.0,10.1,0.0,0
2023-02-05 03:00:00,12.0,77,0.0,10.5,0.0,0
