time,temperature_2m,relative_humidity_2m,cloud_cover,wind_speed_10m,shortwave_radiation
2016-05-22T12:00,39.0,36,0,2.2,957.0
2016-05-22T13:00,40.2,33,5,0.7,939.0
2016-05-22T14:00,41.0,31,14,1.8,861.0
2016-05-22T15:00,41.7,29,14,6.4,729.0
2016-05-22T16:00,42.1,27,16,7.9,532.0
2016-05-22T17:00,41.9,26,17,5.3,334.0
2016-05-22T18:00,40.3,31,20,2.2,120.0
2016-05-22T19:00,33.8,53,21,5.2,12.0
2016-05-22T20:00,32.3,59,46,8.9,0.0
2016-05-22T21:00,33.1,50,35,13.2,0.0
2016-05-22T22:00,33.4,43,20,11.3,0.0
2016-05-22T23:00,33.3,39,32,11.8,0.0
2016-05-23T00:00,32.3,58,8,11.8,0.0
2016-05-23T01:00,31.4,61,3,9.5,0.0
2016-05-23T02:00,30.7,61,0,6.5,0.0
2016-05-23T03:00,30.2,61,0,5.4,0.0
2016-05-23T04:00,29.7,62,0,11.9,0.0
2016-05-23T05:00,29.3,64,0,11.9,0.0
2016-05-23T06:00,29.9,62,0,12.0,53.0
2016-05-23T07:00,32.4,52,0,12.5,222.0
2016-05-23T08:00,35.0,41,0,16.9,429.0
2016-05-23T09:00,36.5,38,0,19.1,622.0
2016-05-23T10:00,37.9,36,0,14.1,764.0
2016-05-23T11:00,39.2,33,1,9.9,880.0
2016-05-23T12:00,39.7,34,12,8.4,946.0
2016-05-23T13:00,40.4,32,24,7.3,892.0
2016-05-23T14:00,40.8,30,17,6.3,778.0
2016-05-23T15:00,40.9,29,69,8.4,594.0
2016-05-23T16:00,40.9,29,67,16.0,494.0
2016-05-23T17:00,39.1,33,48,10.9,309.0
2016-05-23T18:00,32.8,53,51,8.9,121.0
2016-05-23T19:00,29.9,68,35,6.5,9.0
2016-05-23T20:00,28.5,74,64,2.1,0.0
2016-05-23T21:00,26.9,83,98,4.7,0.0
2016-05-23T22:00,26.1,85,92,11.2,0.0
2016-05-23T23:00,26.5,81,60,10.2,0.0
2016-05-24T00:00,29.0,67,80,11.2,0.0
2016-05-24T01:00,28.6,70,68,12.5,0.0
2016-05-24T02:00,28.5,71,87,11.3,0.0
2016-05-24T03:00,28.5,72,86,13.1,0.0
2016-05-24T04:00,28.3,73,63,13.0,0.0
2016-05-24T05:00,27.9,75,55,12.2,0.0
2016-05-24T06:00,28.6,72,54,13.2,51.0
2016-05-24T07:00,30.4,64,45,14.0,204.0
2016-05-24T08:00,32.4,58,18,12.8,393.0
2016-05-24T09:00,34.6,48,6,11.0,624.0
2016-05-24T10:00,36.6,39,18,11.3,794.0
2016-05-24T11:00,38.0,33,27,12.6,907.0
2016-05-24T12:00,35.3,46,21,11.7,822.0
2016-05-24T13:00,36.0,45,36,9.5,844.0
2016-05-24T14:00,36.5,42,36,8.1,750.0
2016-05-24T15:00,36.9,40,15,5.6,682.0
2016-05-24T16:00,36.5,40,19,2.4,437.0
2016-05-24T17:00,36.0,40,15,2.5,260.0
2016-05-24T18:00,32.1,55,86,4.3,90.0
2016-05-24T19:00,30.1,64,35,13.3,9.0
2016-05-24T20:00,29.0,68,31,17.7,0.0
2016-05-24T21:00,26.9,78,36,16.2,0.0
2016-05-24T22:00,26.5,78,51,11.2,0.0
2016-05-24T23:00,26.5,78,0,4.7,0.0
2016-05-25T00:00,27.6,70,0,5.0,0.0
2016-05-25T01:00,27.0,73,1,4.7,0.0
2016-05-25T02:00,26.4,73,2,5.0,0.0
2016-05-25T03:00,26.0,74,18,5.3,0.0
2016-05-25T04:00,25.6,76,16,6.2,0.0
2016-05-25T05:00,25.2,78,4,5.1,0.0
2016-05-25T06:00,26.3,73,2,8.2,52.0
2016-05-25T07:00,29.1,60,1,6.4,221.0
2016-05-25T08:00,31.3,54,0,5.9,428.0
2016-05-25T09:00,33.0,49,0,3.6,617.0
2016-05-25T10:00,34.7,43,0,1.3,768.0
2016-05-25T11:00,36.1,37,21,1.0,901.0
2016-05-25T12:00,37.6,34,28,7.2,861.0
2016-05-25T13:00,37.8,32,87,17.5,621.0
2016-05-25T14:00,38.8,29,24,10.2,765.0
2016-05-25T15:00,39.3,27,51,12.9,689.0
2016-05-25T16:00,39.4,25,22,9.7,530.0
2016-05-25T17:00,38.0,27,46,9.8,280.0
2016-05-25T18:00,32.6,43,70,14.8,92.0
2016-05-25T19:00,31.1,51,38,5.0,11.0
2016-05-25T20:00,30.1,56,27,11.7,0.0
2016-05-25T21:00,29.7,58,12,9.5,0.0
2016-05-25T22:00,28.5,65,5,10.3,0.0
2016-05-25T23:00,28.3,64,1,13.5,0.0
2016-05-26T00:00,27.6,67,0,13.0,0.0
2016-05-26T01:00,27.2,69,0,9.7,0.0
2016-05-26T02:00,26.8,71,0,7.1,0.0
2016-05-26T03:00,26.3,74,0,8.8,0.0
2016-05-26T04:00,25.8,76,0,7.8,0.0
2016-05-26T05:00,25.4,78,0,5.4,0.0
2016-05-26T06:00,26.3,78,0,4.3,55.0
2016-05-26T07:00,29.1,63,5,0.8,224.0
2016-05-26T08:00,31.6,54,3,2.1,427.0
2016-05-26T09:00,33.7,47,0,2.3,586.0
2016-05-26T10:00,35.7,40,0,0.5,774.0
2016-05-26T11:00,37.2,34,0,2.9,885.0
2016-05-26T12:00,37.3,37,10,5.7,945.0
2016-05-26T13:00,38.3,33,11,8.1,883.0
2016-05-26T14:00,39.1,31,11,10.4,820.0
2016-05-26T15:00,39.6,28,5,12.1,682.0
2016-05-26T16:00,39.8,27,6,13.6,533.0
2016-05-26T17:00,39.4,26,2,13.8,335.0
2016-05-26T18:00,38.0,29,1,9.7,106.0
2016-05-26T19:00,36.0,34,1,7.4,15.0
2016-05-26T20:00,34.3,39,0,6.1,0.0
2016-05-26T21:00,32.9,44,2,5.5,0.0
2016-05-26T22:00,31.9,52,10,1.5,0.0
2016-05-26T23:00,31.3,57,34,1.8,0.0
2016-05-27T00:00,30.6,55,13,4.9,0.0
2016-05-27T01:00,29.9,54,23,7.2,0.0
2016-05-27T02:00,29.5,54,2,7.8,0.0
2016-05-27T03:00,29.0,53,0,7.2,0.0
2016-05-27T04:00,28.7,53,0,8.4,0.0
2016-05-27T05:00,28.5,52,6,9.4,0.0
2016-05-27T06:00,29.4,49,2,12.4,54.0
2016-05-27T07:00,32.1,42,10,11.3,224.0
2016-05-27T08:00,34.7,36,4,9.4,430.0
2016-05-27T09:00,36.6,31,1,9.3,626.0
2016-05-27T10:00,38.1,28,2,10.9,790.0
2016-05-27T11:00,39.3,26,0,12.6,903.0
2016-05-27T12:00,39.8,26,3,14.5,952.0
2016-05-27T13:00,40.6,24,8,16.9,931.0
2016-05-27T14:00,40.9,24,17,19.3,827.0
2016-05-27T15:00,40.9,23,11,19.8,666.0
2016-05-27T16:00,40.6,23,13,20.1,500.0
2016-05-27T17:00,39.5,26,2,19.7,338.0
2016-05-27T18:00,37.8,28,8,14.0,124.0
2016-05-27T19:00,36.5,30,1,10.7,12.0
2016-05-27T20:00,35.0,32,0,10.2,0.0
2016-05-27T21:00,33.7,35,0,10.5,0.0
2016-05-27T22:00,32.6,38,0,10.5,0.0
2016-05-27T23:00,31.5,41,0,10.8,0.0
2016-05-28T00:00,31.5,38,0,11.2,0.0
2016-05-28T01:00,30.9,39,0,11.5,0.0
2016-05-28T02:00,30.2,39,0,10.4,0.0
2016-05-28T03:00,29.6,40,0,11.2,0.0
2016-05-28T04:00,29.0,39,0,11.5,0.0
2016-05-28T05:00,28.9,38,0,12.2,0.0
2016-05-28T06:00,29.8,36,0,14.9,56.0
2016-05-28T07:00,32.4,33,0,16.1,227.0
2016-05-28T08:00,34.8,31,0,20.7,433.0
2016-05-28T09:00,36.4,31,0,22.1,628.0
2016-05-28T10:00,37.7,30,4,20.2,790.0
2016-05-28T11:00,38.9,28,5,16.9,902.0
2016-05-28T12:00,39.6,27,16,15.9,933.0
2016-05-28T13:00,39.9,27,20,15.8,828.0
2016-05-28T14:00,40.4,25,34,15.8,793.0
2016-05-28T15:00,39.7,25,22,15.2,599.0
2016-05-28T16:00,37.8,30,69,15.2,355.0
2016-05-28T17:00,36.9,33,31,12.7,329.0
2016-05-28T18:00,35.3,39,17,7.5,119.0
2016-05-28T19:00,33.3,44,34,10.5,17.0
2016-05-28T20:00,31.7,52,31,11.5,0.0
2016-05-28T21:00,30.0,61,34,9.0,0.0
2016-05-28T22:00,30.0,56,17,6.5,0.0
2016-05-28T23:00,29.6,55,18,7.1,0.0
2016-05-29T00:00,30.9,37,17,5.1,0.0
2016-05-29T01:00,29.4,42,15,3.2,0.0
2016-05-29T02:00,28.2,50,14,7.8,0.0
2016-05-29T03:00,27.8,56,52,18.9,0.0
2016-05-29T04:00,27.2,62,59,16.6,0.0
2016-05-29T05:00,26.9,66,28,15.5,0.0
2016-05-29T06:00,27.6,66,33,15.0,51.0
2016-05-29T07:00,29.6,59,25,14.1,206.0
2016-05-29T08:00,30.8,56,58,13.2,350.0
2016-05-29T09:00,32.4,50,76,14.5,598.0
2016-05-29T10:00,34.3,45,28,17.0,769.0
2016-05-29T11:00,35.8,42,36,16.3,868.0
2016-05-29T12:00,33.5,48,13,16.3,796.0
2016-05-29T13:00,34.7,45,11,15.3,821.0
2016-05-29T14:00,35.7,43,12,13.5,799.0
2016-05-29T15:00,36.1,42,17,12.6,635.0
2016-05-29T16:00,36.2,42,49,14.7,430.0
2016-05-29T17:00,33.6,48,58,13.1,271.0
2016-05-29T18:00,32.8,51,59,14.9,111.0
2016-05-29T19:00,31.7,57,76,13.6,13.0
2016-05-29T20:00,30.7,62,92,12.3,0.0
2016-05-29T21:00,28.3,75,90,2.8,0.0
2016-05-29T22:00,27.0,83,98,3.9,0.0
2016-05-29T23:00,27.0,80,44,13.6,0.0
2016-05-30T00:00,26.1,81,42,14.3,0.0
2016-05-30T01:00,25.9,81,47,13.8,0.0
2016-05-30T02:00,25.6,82,23,16.2,0.0
2016-05-30T03:00,25.5,82,18,16.4,0.0
2016-05-30T04:00,24.8,85,56,14.3,0.0
2016-05-30T05:00,24.0,89,88,9.4,0.0
2016-05-30T06:00,24.5,87,100,11.2,24.0
2016-05-30T07:00,25.6,83,93,10.9,110.0
2016-05-30T08:00,27.5,73,79,14.1,371.0
2016-05-30T09:00,28.8,66,43,14.9,570.0
2016-05-30T10:00,30.3,60,27,12.6,615.0
2016-05-30T11:00,31.8,56,34,12.7,840.0
2016-05-30T12:00,30.7,58,27,9.9,772.0
2016-05-30T13:00,31.9,54,46,6.6,794.0
2016-05-30T14:00,32.5,52,20,5.4,641.0
2016-05-30T15:00,32.8,52,25,10.5,619.0
2016-05-30T16:00,33.0,51,11,11.8,467.0
2016-05-30T17:00,32.8,51,3,10.2,271.0
2016-05-30T18:00,32.0,54,3,8.1,119.0
2016-05-30T19:00,30.6,59,1,6.5,16.0
2016-05-30T20:00,29.4,65,5,5.5,0.0
2016-05-30T21:00,28.7,68,5,5.8,0.0
2016-05-30T22:00,28.1,71,4,5.4,0.0
2016-05-30T23:00,27.7,73,5,4.7,0.0
2016-05-31T00:00,26.7,73,2,4.7,0.0
2016-05-31T01:00,26.2,76,2,5.5,0.0
2016-05-31T02:00,25.9,77,7,4.3,0.0
2016-05-31T03:00,25.5,79,27,5.6,0.0
2016-05-31T04:00,25.3,80,34,4.8,0.0
2016-05-31T05:00,25.1,81,41,4.8,0.0
2016-05-31T06:00,26.0,78,24,6.0,53.0
2016-05-31T07:00,28.0,68,30,5.4,193.0
2016-05-31T08:00,29.9,60,19,6.1,372.0
2016-05-31T09:00,31.6,54,15,5.9,587.0
2016-05-31T10:00,32.9,50,20,5.8,651.0
2016-05-31T11:00,34.3,46,4,6.5,824.0
2016-05-31T12:00,36.4,41,13,8.8,897.0
2016-05-31T13:00,37.3,39,18,11.0,896.0
2016-05-31T14:00,37.9,38,32,13.0,755.0
2016-05-31T15:00,38.1,37,4,13.2,674.0
2016-05-31T16:00,38.0,36,8,11.5,513.0
2016-05-31T17:00,37.6,36,39,11.0,300.0
2016-05-31T18:00,35.7,42,24,3.7,140.0
2016-05-31T19:00,34.9,45,28,8.0,17.0
2016-05-31T20:00,34.0,47,6,9.4,0.0
2016-05-31T21:00,32.0,56,3,10.1,0.0
2016-05-31T22:00,31.0,58,8,10.1,0.0
2016-05-31T23:00,30.1,61,10,9.0,0.0
2016-06-01T00:00,29.0,68,7,7.9,0.0
2016-06-01T01:00,28.5,70,3,7.2,0.0
2016-06-01T02:00,28.1,72,0,5.8,0.0
2016-06-01T03:00,27.7,74,0,5.2,0.0
2016-06-01T04:00,27.3,76,0,4.9,0.0
2016-06-01T05:00,27.0,78,0,5.1,0.0
2016-06-01T06:00,27.9,75,0,5.9,55.0
2016-06-01T07:00,30.7,62,0,5.1,220.0
2016-06-01T08:00,33.2,53,0,4.9,408.0
2016-06-01T09:00,35.3,44,0,5.6,586.0
2016-06-01T10:00,36.7,39,18,7.6,707.0
2016-06-01T11:00,37.5,36,23,9.8,780.0
2016-06-01T12:00,38.3,32,18,11.8,779.0
2016-06-01T13:00,39.3,29,24,13.4,857.0
2016-06-01T14:00,40.0,27,18,14.5,825.0
2016-06-01T15:00,40.2,25,20,14.8,693.0
2016-06-01T16:00,40.1,25,24,14.6,531.0
2016-06-01T17:00,39.4,26,35,14.1,290.0
2016-06-01T18:00,38.2,29,25,7.4,132.0
2016-06-01T19:00,36.4,34,19,8.7,18.0
2016-06-01T20:00,34.6,39,12,7.9,0.0
2016-06-01T21:00,33.0,45,2,6.5,0.0
2016-06-01T22:00,32.6,47,1,3.8,0.0
2016-06-01T23:00,30.4,54,2,4.7,0.0
2016-06-02T00:00,30.3,52,2,4.9,0.0
2016-06-02T01:00,29.6,54,0,6.6,0.0
2016-06-02T02:00,29.3,54,0,7.2,0.0
2016-06-02T03:00,28.9,54,21,6.6,0.0
2016-06-02T04:00,28.5,54,7,6.6,0.0
2016-06-02T05:00,28.1,54,2,8.0,0.0
2016-06-02T06:00,28.8,52,20,11.7,56.0
2016-06-02T07:00,31.5,44,26,11.3,225.0
2016-06-02T08:00,34.1,37,2,11.0,430.0
2016-06-02T09:00,36.2,32,0,9.5,626.0
2016-06-02T10:00,37.9,29,0,8.0,788.0
2016-06-02T11:00,39.3,27,0,9.2,900.0
2016-06-02T12:00,40.0,27,32,12.8,930.0
2016-06-02T13:00,40.9,24,31,15.3,886.0
2016-06-02T14:00,41.0,22,40,16.8,720.0
2016-06-02T15:00,40.9,22,32,15.8,552.0
2016-06-02T16:00,40.6,22,21,15.3,419.0
2016-06-02T17:00,39.8,24,14,9.7,256.0
2016-06-02T18:00,38.5,28,7,6.6,136.0
2016-06-02T19:00,37.0,31,6,8.9,18.0
2016-06-02T20:00,35.4,36,3,7.9,0.0
2016-06-02T21:00,33.7,40,3,7.6,0.0
2016-06-02T22:00,33.5,39,0,6.3,0.0
2016-06-02T23:00,32.8,41,0,6.3,0.0
2016-06-03T00:00,29.9,44,0,7.4,0.0
2016-06-03T01:00,28.6,51,0,6.9,0.0
2016-06-03T02:00,27.9,58,0,7.0,0.0
2016-06-03T03:00,27.2,63,0,7.6,0.0
2016-06-03T04:00,26.6,65,0,6.9,0.0
2016-06-03T05:00,26.5,66,0,5.8,0.0
2016-06-03T06:00,26.9,73,0,5.7,57.0
2016-06-03T07:00,30.0,59,0,6.6,225.0
2016-06-03T08:00,32.4,51,3,7.0,429.0
2016-06-03T09:00,34.9,43,0,6.3,625.0
2016-06-03T10:00,37.0,36,0,5.0,787.0
2016-06-03T11:00,38.7,31,0,3.1,899.0
2016-06-03T12:00,40.0,28,9,1.5,951.0
2016-06-03T13:00,41.0,24,6,6.4,874.0
2016-06-03T14:00,41.6,22,14,10.4,817.0
2016-06-03T15:00,41.8,20,32,14.2,668.0
2016-06-03T16:00,41.3,20,45,15.8,480.0
2016-06-03T17:00,40.4,22,30,11.3,282.0
2016-06-03T18:00,38.8,27,2,6.3,138.0
2016-06-03T19:00,37.2,30,2,9.0,21.0
2016-06-03T20:00,35.3,35,1,8.6,0.0
2016-06-03T21:00,33.6,41,0,4.9,0.0
2016-06-03T22:00,32.3,47,0,3.2,0.0
2016-06-03T23:00,31.1,51,0,5.1,0.0
2016-06-04T00:00,31.2,47,0,5.8,0.0
2016-06-04T01:00,30.2,51,0,5.6,0.0
2016-06-04T02:00,30.8,49,0,2.6,0.0
2016-06-04T03:00,28.5,60,0,4.4,0.0
2016-06-04T04:00,28.0,66,0,6.0,0.0
2016-06-04T05:00,27.7,72,0,5.6,0.0
2016-06-04T06:00,28.7,72,0,8.5,56.0
2016-06-04T07:00,31.4,64,0,7.8,222.0
2016-06-04T08:00,33.9,55,0,7.4,425.0
2016-06-04T09:00,36.0,48,0,7.0,620.0
2016-06-04T10:00,37.8,41,0,6.0,781.0
2016-06-04T11:00,39.3,34,28,4.3,891.0
2016-06-04T12:00,41.0,27,22,3.8,856.0
2016-06-04T13:00,42.0,23,21,5.8,885.0
2016-06-04T14:00,42.3,21,18,8.6,753.0
2016-06-04T15:00,42.4,20,31,10.8,670.0
2016-06-04T16:00,42.1,21,44,11.3,519.0
2016-06-04T17:00,41.5,21,39,12.6,330.0
2016-06-04T18:00,39.7,27,40,12.6,154.0
2016-06-04T19:00,37.0,37,6,13.3,20.0
2016-06-04T20:00,35.2,48,3,14.3,0.0
2016-06-04T21:00,34.1,55,0,13.7,0.0
2016-06-04T22:00,33.4,58,0,13.6,0.0
2016-06-04T23:00,32.8,60,0,13.3,0.0
2016-06-05T00:00,32.1,64,0,12.8,0.0
2016-06-05T01:00,31.3,66,0,12.8,0.0
2016-06-05T02:00,30.6,68,0,11.8,0.0
2016-06-05T03:00,30.0,70,0,12.1,0.0
2016-06-05T04:00,29.5,72,0,11.6,0.0
2016-06-05T05:00,29.0,73,2,13.3,0.0
2016-06-05T06:00,29.5,71,2,15.7,54.0
2016-06-05T07:00,31.0,65,1,18.7,217.0
2016-06-05T08:00,32.9,58,0,19.3,415.0
2016-06-05T09:00,34.8,52,0,18.6,608.0
2016-06-05T10:00,36.6,46,0,17.1,757.0
2016-06-05T11:00,38.1,42,5,15.3,881.0
2016-06-05T12:00,39.4,40,8,13.3,924.0
2016-06-05T13:00,40.1,38,16,11.3,862.0
2016-06-05T14:00,40.7,35,27,10.2,803.0
2016-06-05T15:00,40.8,33,65,10.5,671.0
2016-06-05T16:00,39.9,35,75,5.2,407.0
2016-06-05T17:00,38.1,40,49,9.5,164.0
2016-06-05T18:00,35.3,51,40,9.2,93.0
2016-06-05T19:00,33.9,57,30,7.1,15.0
2016-06-05T20:00,33.2,61,27,8.0,0.0
2016-06-05T21:00,33.0,60,16,11.2,0.0
2016-06-05T22:00,32.5,61,8,21.5,0.0
2016-06-05T23:00,32.2,62,7,19.4,0.0
2016-06-06T00:00,31.2,66,6,16.6,0.0
2016-06-06T01:00,30.9,65,1,14.6,0.0
2016-06-06T02:00,30.5,65,0,12.7,0.0
2016-06-06T03:00,30.1,65,1,11.6,0.0
2016-06-06T04:00,29.7,66,0,11.1,0.0
2016-06-06T05:00,29.3,67,0,12.0,0.0
2016-06-06T06:00,29.8,66,0,14.8,54.0
2016-06-06T07:00,31.2,61,0,17.7,216.0
2016-06-06T08:00,33.0,55,0,18.1,415.0
2016-06-06T09:00,34.7,49,0,19.3,607.0
2016-06-06T10:00,36.2,45,0,18.1,767.0
2016-06-06T11:00,37.6,41,0,16.1,880.0
2016-06-06T12:00,38.5,40,4,13.8,931.0
2016-06-06T13:00,39.4,38,3,12.1,916.0
2016-06-06T14:00,39.9,36,35,10.5,843.0
2016-06-06T15:00,40.0,34,53,10.1,687.0
2016-06-06T16:00,37.9,39,66,7.9,397.0
2016-06-06T17:00,37.0,43,47,8.0,174.0
2016-06-06T18:00,36.1,45,12,8.3,95.0
2016-06-06T19:00,34.9,49,5,6.2,18.0
2016-06-06T20:00,34.0,52,6,8.6,0.0
2016-06-06T21:00,32.9,57,4,12.6,0.0
2016-06-06T22:00,32.5,59,10,12.9,0.0
2016-06-06T23:00,31.8,62,2,11.4,0.0
2016-06-07T00:00,30.9,66,0,11.6,0.0
2016-06-07T01:00,30.5,68,0,12.5,0.0
2016-06-07T02:00,30.1,69,0,12.1,0.0
2016-06-07T03:00,29.7,70,0,12.3,0.0
2016-06-07T04:00,29.4,71,0,11.8,0.0
2016-06-07T05:00,29.2,72,0,11.6,0.0
2016-06-07T06:00,29.8,70,0,12.9,54.0
2016-06-07T07:00,31.5,64,0,16.3,214.0
2016-06-07T08:00,33.3,57,0,17.7,413.0
2016-06-07T09:00,35.1,51,0,18.0,604.0
2016-06-07T10:00,36.5,47,0,16.8,766.0
2016-06-07T11:00,37.6,44,0,14.0,876.0
2016-06-07T12:00,38.3,41,7,11.6,930.0
2016-06-07T13:00,39.0,39,14,9.7,912.0
2016-06-07T14:00,39.4,37,4,8.4,806.0
2016-06-07T15:00,39.5,36,3,7.4,703.0
2016-06-07T16:00,39.6,34,7,11.1,532.0
2016-06-07T17:00,38.7,33,5,11.9,345.0
2016-06-07T18:00,36.5,34,12,9.8,93.0
2016-06-07T19:00,35.3,39,9,9.7,17.0
2016-06-07T20:00,34.0,43,7,12.9,0.0
2016-06-07T21:00,32.9,48,1,15.2,0.0
2016-06-07T22:00,31.7,57,0,13.3,0.0
2016-06-07T23:00,30.6,65,1,10.0,0.0
2016-06-08T00:00,30.4,62,1,10.0,0.0
2016-06-08T01:00,30.1,63,2,11.0,0.0
2016-06-08T02:00,29.8,65,4,11.9,0.0
2016-06-08T03:00,29.5,67,1,11.4,0.0
2016-06-08T04:00,29.2,69,2,12.0,0.0
2016-06-08T05:00,28.9,71,1,11.5,0.0
2016-06-08T06:00,29.3,70,0,12.3,53.0
2016-06-08T07:00,30.9,64,0,13.9,212.0
2016-06-08T08:00,32.9,57,0,13.9,409.0
2016-06-08T09:00,34.8,50,0,14.2,583.0
2016-06-08T10:00,36.3,46,0,14.2,683.0
2016-06-08T11:00,38.0,41,0,13.4,870.0
2016-06-08T12:00,38.9,38,13,11.2,926.0
2016-06-08T13:00,39.8,34,18,7.7,907.0
2016-06-08T14:00,40.0,31,18,5.4,767.0
2016-06-08T15:00,40.5,29,34,5.6,691.0
2016-06-08T16:00,40.1,27,91,4.3,473.0
2016-06-08T17:00,38.3,28,58,10.5,232.0
2016-06-08T18:00,36.9,34,11,11.6,93.0
2016-06-08T19:00,34.1,45,6,10.5,21.0
2016-06-08T20:00,32.7,53,3,9.4,0.0
2016-06-08T21:00,31.5,60,4,7.9,0.0
2016-06-08T22:00,30.6,65,5,8.6,0.0
2016-06-08T23:00,30.2,67,15,11.4,0.0
2016-06-09T00:00,30.9,68,1,14.2,0.0
2016-06-09T01:00,30.5,69,1,15.1,0.0
2016-06-09T02:00,30.0,68,18,13.4,0.0
2016-06-09T03:00,29.5,69,41,10.8,0.0
2016-06-09T04:00,29.3,69,44,12.6,0.0
2016-06-09T05:00,28.7,71,37,12.9,0.0
2016-06-09T06:00,29.1,70,30,12.6,42.0
2016-06-09T07:00,30.5,65,20,14.8,181.0
2016-06-09T08:00,32.5,57,12,15.2,365.0
2016-06-09T09:00,34.5,50,15,15.4,552.0
2016-06-09T10:00,36.2,44,7,15.4,679.0
2016-06-09T11:00,37.8,38,48,10.6,852.0
2016-06-09T12:00,38.1,38,46,6.9,821.0
2016-06-09T13:00,39.5,33,6,5.6,889.0
2016-06-09T14:00,40.2,30,5,8.5,822.0
2016-06-09T15:00,40.2,28,36,11.2,550.0
2016-06-09T16:00,40.2,28,19,10.2,521.0
2016-06-09T17:00,39.8,29,11,6.8,306.0
2016-06-09T18:00,38.6,33,35,6.6,137.0
2016-06-09T19:00,36.6,39,32,6.6,22.0
2016-06-09T20:00,34.7,46,22,6.5,0.0
2016-06-09T21:00,33.5,52,5,11.2,0.0
2016-06-09T22:00,32.2,59,2,13.0,0.0
2016-06-09T23:00,31.3,63,3,12.6,0.0
2016-06-10T00:00,30.7,66,7,11.2,0.0
2016-06-10T01:00,30.3,67,14,9.5,0.0
2016-06-10T02:00,30.0,68,30,8.1,0.0
2016-06-10T03:00,29.8,68,48,9.6,0.0
2016-06-10T04:00,29.5,67,3,10.2,0.0
2016-06-10T05:00,29.2,67,9,11.0,0.0
2016-06-10T06:00,29.7,65,1,11.5,51.0
2016-06-10T07:00,31.3,58,0,11.2,207.0
2016-06-10T08:00,33.5,50,0,9.8,403.0
2016-06-10T09:00,35.7,42,0,8.0,598.0
2016-06-10T10:00,37.3,38,0,5.0,753.0
2016-06-10T11:00,38.6,35,0,2.5,859.0
2016-06-10T12:00,39.7,32,7,2.7,933.0
2016-06-10T13:00,40.5,30,12,3.6,871.0
2016-06-10T14:00,41.2,29,14,5.1,834.0
2016-06-10T15:00,41.6,28,29,5.2,636.0
2016-06-10T16:00,41.4,28,70,21.7,466.0
2016-06-10T17:00,39.4,32,81,8.0,273.0
2016-06-10T18:00,35.0,47,36,6.0,99.0
2016-06-10T19:00,32.7,57,42,8.2,19.0
2016-06-10T20:00,32.3,59,27,4.5,0.0
2016-06-10T21:00,32.1,60,25,4.6,0.0
2016-06-10T22:00,31.6,61,14,4.3,0.0
2016-06-10T23:00,31.9,57,19,5.5,0.0
2016-06-11T00:00,30.8,64,32,4.0,0.0
2016-06-11T01:00,30.3,67,20,4.3,0.0
2016-06-11T02:00,29.8,70,15,4.0,0.0
2016-06-11T03:00,29.3,72,22,9.8,0.0
2016-06-11T04:00,29.1,72,26,8.7,0.0
2016-06-11T05:00,28.9,72,16,9.6,0.0
2016-06-11T06:00,29.5,69,17,8.7,52.0
2016-06-11T07:00,31.8,58,11,6.2,211.0
2016-06-11T08:00,34.5,46,0,7.2,403.0
2016-06-11T09:00,36.6,40,0,7.6,600.0
2016-06-11T10:00,38.2,36,0,9.7,747.0
2016-06-11T11:00,39.4,33,2,12.0,855.0
2016-06-11T12:00,38.0,37,12,13.0,912.0
2016-06-11T13:00,38.8,35,18,13.8,892.0
2016-06-11T14:00,39.0,34,31,14.8,786.0
2016-06-11T15:00,39.3,34,17,12.2,672.0
2016-06-11T16:00,38.9,35,12,9.6,503.0
2016-06-11T17:00,37.0,39,43,12.6,337.0
2016-06-11T18:00,36.1,41,57,16.6,128.0
2016-06-11T19:00,35.1,44,51,13.0,17.0
2016-06-11T20:00,34.4,47,52,13.9,0.0
2016-06-11T21:00,33.7,49,73,13.8,0.0
2016-06-11T22:00,32.4,54,87,8.6,0.0
2016-06-11T23:00,30.5,62,68,7.6,0.0
2016-06-12T00:00,30.1,67,41,8.4,0.0
2016-06-12T01:00,29.6,70,13,8.5,0.0
2016-06-12T02:00,29.3,72,3,8.6,0.0
2016-06-12T03:00,29.0,73,0,7.3,0.0
2016-06-12T04:00,27.3,81,4,8.3,0.0
2016-06-12T05:00,27.0,84,3,5.4,0.0
2016-06-12T06:00,27.5,82,2,4.3,43.0
2016-06-12T07:00,29.0,74,0,8.4,192.0
2016-06-12T08:00,31.2,65,0,11.4,394.0
2016-06-12T09:00,33.3,56,0,11.5,576.0
2016-06-12T10:00,35.1,49,0,11.8,743.0
2016-06-12T11:00,36.4,45,8,10.8,843.0
2016-06-12T12:00,37.7,37,7,11.3,921.0
2016-06-12T13:00,38.6,35,17,13.0,911.0
2016-06-12T14:00,38.9,35,10,13.9,812.0
2016-06-12T15:00,38.8,35,16,11.3,593.0
2016-06-12T16:00,38.8,33,21,12.4,527.0
2016-06-12T17:00,38.3,29,56,14.7,341.0
2016-06-12T18:00,36.7,33,11,9.4,99.0
2016-06-12T19:00,35.3,37,4,8.0,18.0
2016-06-12T20:00,34.2,41,3,7.6,0.0
2016-06-12T21:00,33.2,45,4,7.8,0.0
2016-06-12T22:00,32.3,49,7,7.8,0.0
2016-06-12T23:00,31.7,52,5,7.6,0.0
